time,symbol,timeframe,open,high,low,close,tick_volume,real_volume,spread,timestamp,SMA_5,EMA_5,SMA_10,EMA_10,SMA_20,EMA_20,SMA_50,EMA_50,SMA_100,EMA_100,SMA_200,EMA_200,WMA_10,WMA_20,WMA_50,MACD,MACD_signal,MACD_hist,ADX,ADX_plus,ADX_minus,SAR,RSI_14,RSI_21,RSI_28,STOCH_K,STOCH_D,WILLR,ROC_10,ROC_20,ROC_50,MOM,CCI,BB_upper,BB_middle,BB_lower,BB_pct_b,BB_width,ATR_14,ATR_21,ATR_pct,KELT_upper,KELT_middle,KELT_lower,DONCH_upper,DONCH_lower,DONCH_middle,VOL_SMA_10,VOL_SMA_20,VOL_SMA_50,VOL_ratio,OBV,OBV_SMA,MFI,VWAP,PATTERN_DOJI,PATTERN_HAMMER,PATTERN_INVERTED_HAMMER,PATTERN_SHOOTING_STAR,PATTERN_ENGULFING,PATTERN_HARAMI,PATTERN_MORNING_STAR,PATTERN_EVENING_STAR,PATTERN_THREE_WHITE_SOLDIERS,PATTERN_THREE_BLACK_CROWS,HL_range,HL_range_pct,body_size,body_size_pct,upper_shadow,lower_shadow,is_bullish,resistance,support,dist_to_resistance,dist_to_support,returns,log_returns,volatility_10,skew_10,kurt_10,volatility_20,skew_20,kurt_20,volatility_50,skew_50,kurt_50,zscore_20,hour,day_of_week,day_of_month,week_of_year,month,quarter,year,is_weekend,is_monday,is_friday,is_month_start,is_month_end,is_quarter_start,is_quarter_end,session_sydney,session_tokyo,session_london,session_newyork,overlap_london_newyork,overlap_tokyo_london,main_session,is_liquid_hours,is_low_liquidity,is_peak_hours,hours_since_london_open,hours_since_ny_open,hour_sin,hour_cos,day_sin,day_cos,dom_sin,dom_cos,month_sin,month_cos,minutes_since_midnight,time_of_day_normalized,days_since_month_start,days_to_month_end,is_first_hour_london,is_last_hour_ny,is_first_day_of_week,is_last_day_of_week,is_first_5_days,is_last_5_days,week_of_month,news_1h_news_count,news_1h_sentiment_avg,news_1h_sentiment_sum,news_1h_sentiment_max,news_1h_sentiment_min,news_1h_sentiment_std,news_1h_positive_count,news_1h_negative_count,news_1h_neutral_count,news_1h_positive_ratio,news_1h_negative_ratio,news_4h_news_count,news_4h_sentiment_avg,news_4h_sentiment_sum,news_4h_sentiment_max,news_4h_sentiment_min,news_4h_sentiment_std,news_4h_positive_count,news_4h_negative_count,news_4h_neutral_count,news_4h_positive_ratio,news_4h_negative_ratio,news_12h_news_count,news_12h_sentiment_avg,news_12h_sentiment_sum,news_12h_sentiment_max,news_12h_sentiment_min,news_12h_sentiment_std,news_12h_positive_count,news_12h_negative_count,news_12h_neutral_count,news_12h_positive_ratio,news_12h_negative_ratio,news_24h_news_count,news_24h_sentiment_avg,news_24h_sentiment_sum,news_24h_sentiment_max,news_24h_sentiment_min,news_24h_sentiment_std,news_24h_positive_count,news_24h_negative_count,news_24h_neutral_count,news_24h_positive_ratio,news_24h_negative_ratio,news_1h_sentiment_momentum,news_1h_sentiment_trend,news_1h_sentiment_acceleration,news_4h_sentiment_momentum,news_4h_sentiment_trend,news_4h_sentiment_acceleration,news_12h_sentiment_momentum,news_12h_sentiment_trend,news_12h_sentiment_acceleration,news_24h_sentiment_momentum,news_24h_sentiment_trend,news_24h_sentiment_acceleration,future_price,target
2025-11-03 13:50:00,XAUUSD,M5,4006.8,4008.51,4005.92,4006.71,346,0,15,2025-11-03 13:50:00,4005.569999999999,4005.739781651496,4004.1759999999945,4004.3059416753013,4001.0084999999985,4003.413178555075,4008.3593999999994,4005.8803284677774,4010.4749000000006,4006.725343648544,4002.3882000000012,4007.425476857487,4005.2687272728044,4002.8126190476605,4004.058015686273,0.12914166699692942,-1.2442055086899295,1.373347175686859,21.284148357992443,19.69511409907971,17.075205000800516,3999.2654379770875,57.27110922369637,52.26363936481874,50.579705214518945,87.55579893345868,85.47554106447656,-12.578616352202177,0.21384837025031356,0.22914034846341913,-0.3801591248135283,8.550000000000182,100.84544504608193,4008.2980192604205,4001.0084999999985,3993.7189807395766,0.8910751721967115,0.0036438409268172833,3.9148325167847964,4.066789251537138,0.09770690957880147,4010.9588726207917,4003.413178555075,3995.867484489358,4008.51,3994.2,4001.355,383.8,381.45,403.66,0.9070651461528378,846.0,-692.4,70.58608022992301,4002.8452486093447,100,0,0,0,0,0,0,0,0,0,2.5900000000001455,0.06464156377676811,0.09000000000014552,0.002246231945914367,1.7100000000000364,0.7899999999999636,0,4008.51,3994.2,0.04492463891821923,0.3122262404815976,-9.983153428594349e-06,-9.983203260602193e-06,0.0003354428616775548,-1.8132776961273533,4.025932510863683,0.00032696170893686317,-0.767388094926147,-0.09323118940432207,0.0006321798147832928,-0.508547168597545,0.508965103620771,1.5246917113913365,13,0,3,45,11,4,2025,0,1,0,0,0,0,0,0,0,1,1,1,0,3,1,0,1,5,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0.5877852522924731,0.8090169943749475,-0.5000000000000004,0.8660254037844384,830,0.5763888888888888,2,27,0,0,1,0,1,0,1,2,-0.10444444444444445,-0.2088888888888889,0.0111111111111111,-0.22,0.1634202338742243,0,1,1,0.0,0.5,4,0.1019550736961451,0.4078202947845804,0.5,-0.22,0.30031380373108923,2,1,1,0.5,0.25,5,0.13156405895691609,0.6578202947845804,0.5,-0.22,0.26837426399421976,3,1,1,0.6,0.2,11,0.03858972376829519,0.4244869614512471,0.5,-0.3,0.2238395482339933,4,3,4,0.36363636363636365,0.2727272727272727,0.0,0.05135884353741491,0.11555555555555555,0.0,0.24531330309901733,0.10731835789871502,0.0,0.24354566326530608,0.087891014739229,0.0,0.06283274067202636,0.0258589723768295,4007.16,1
2025-11-03 13:55:00,XAUUSD,M5,4006.71,4007.69,4005.42,4007.58,362,0,16,2025-11-03 13:55:00,4006.3179999999993,4006.3531877676637,4004.9849999999947,4004.9012250070646,4001.482999999999,4003.8100186926868,4008.060199999999,4005.9469822533547,4010.4286000000006,4006.7422675366915,4002.5102000000006,4007.4270144011934,4005.8876363637137,4003.438476190518,4004.0274509803908,0.41303903915968476,-0.9127565991200066,1.3257956382796914,20.073659406019722,18.854152187738073,17.28661748933382,4000.374785419837,59.08687430079741,53.47973059839616,51.46928656791447,89.58202825665178,87.91213157376717,-6.498951781972502,0.20227579016325326,0.2373633409953113,-0.3719043191615312,8.090000000000146,87.0692303845073,4009.1751963070396,4001.482999999999,3993.790803692958,0.896310738613132,0.003844672741101653,3.797344479871595,3.981227858606797,0.09475405306622939,4011.0551433518317,4003.8100186926868,3996.564894033542,4008.51,3994.2,4001.355,381.6,381.15,403.72,0.9497573133936771,1208.0,-541.75,71.28111622889982,4002.8693606247452,0,0,0,0,80,0,0,0,0,0,2.269999999999982,0.05664266215521541,0.8699999999998909,0.02170886170706239,0.11000000000012733,1.2899999999999636,1,4008.51,3994.2,0.02320602458342169,0.3338673214259007,0.00021713575477133595,0.00021711218421528115,0.0003328702247241023,-1.7317893795167907,3.892031315311702,0.0003277474654739358,-0.8018284358077082,-0.07716062768752463,0.0006328505678171863,-0.5137837086262912,0.4998707913608067,1.5451037066979596,13,0,3,45,11,4,2025,0,1,0,0,0,0,0,0,0,1,1,1,0,3,1,0,1,5,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0.5877852522924731,0.8090169943749475,-0.5000000000000004,0.8660254037844384,835,0.5798611111111112,2,27,0,0,1,0,1,0,1,2,-0.10444444444444445,-0.2088888888888889,0.0111111111111111,-0.22,0.1634202338742243,0,1,1,0.0,0.5,4,0.1019550736961451,0.4078202947845804,0.5,-0.22,0.30031380373108923,2,1,1,0.5,0.25,5,0.13156405895691609,0.6578202947845804,0.5,-0.22,0.26837426399421976,3,1,1,0.6,0.2,11,0.03858972376829519,0.4244869614512471,0.5,-0.3,0.2238395482339933,4,3,4,0.36363636363636365,0.2727272727272727,0.0,0.02924348072562354,0.0,0.0,0.2266185043461829,0.0,0.0,0.22781176303854872,0.0,0.0,0.05965420360063216,0.0,4006.63,0
2025-11-03 14:00:00,XAUUSD,M5,4007.62,4008.52,4004.84,4005.42,385,0,5,2025-11-03 14:00:00,4006.3839999999996,4006.0421251784423,4005.474999999995,4004.9955477330527,4001.910499999999,4003.963350245764,4007.704199999999,4005.926316282635,4010.3749000000007,4006.7160840211136,4002.607900000001,4007.407044108644,4005.966727272805,4003.8134285714705,4003.923913725489,0.4584510653367033,-0.6385150662286646,1.096966131565368,19.25338907588203,19.110851163814484,16.087368194689,4001.3510111694563,53.05835066831691,50.149263059710925,49.18956359967091,86.42479572436285,87.85420763815769,-21.648044692736548,0.12248407706998421,0.21391739035796498,-0.4424316840739406,4.900000000000091,67.18997684433924,4009.479046691544,4001.910499999999,3994.341953308454,0.7318476811355004,0.0037824667450934656,3.7889627313093266,3.9668836748636083,0.09459589085063055,4011.2199624389946,4003.963350245764,3996.7067380525336,4008.52,3994.2,4001.3599999999997,381.4,380.85,402.98,1.010896678482342,823.0,-390.8,64.34793506307551,4002.8906871426257,0,0,0,0,-100,0,0,0,0,0,3.6799999999998363,0.09187550868572675,2.199999999999818,0.05492557584472585,0.900000000000091,0.5799999999999272,0,4008.52,3994.2,0.07739512959939056,0.28012043680813137,-0.0005389786354856874,-0.0005391239366822818,0.00040551359962552613,-1.0589629869259471,0.0674346589162873,0.00034724968585527865,-0.8527540941303308,-0.17423956646557287,0.0006352108041488414,-0.44791818726748023,0.40468950814324545,0.9039086671119311,14,0,3,45,11,4,2025,0,1,0,0,0,0,0,0,0,1,1,1,0,3,1,0,1,6,1,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.5877852522924731,0.8090169943749475,-0.5000000000000004,0.8660254037844384,840,0.5833333333333334,2,27,0,0,1,0,1,0,1,2,-0.10444444444444445,-0.2088888888888889,0.0111111111111111,-0.22,0.1634202338742243,0,1,1,0.0,0.5,4,0.1019550736961451,0.4078202947845804,0.5,-0.22,0.30031380373108923,2,1,1,0.5,0.25,5,0.13156405895691609,0.6578202947845804,0.5,-0.22,0.26837426399421976,3,1,1,0.6,0.2,11,0.03858972376829519,0.4244869614512471,0.5,-0.3,0.2238395482339933,4,3,4,0.36363636363636365,0.2727272727272727,0.0,0.007128117913832161,0.0,0.0,0.2059785525321239,0.0,0.0,0.21207786281179136,0.0,0.0,0.056475666529237946,0.0,4006.32,1
2025-11-03 14:05:00,XAUUSD,M5,4005.19,4007.13,4004.72,4006.16,349,0,16,2025-11-03 14:05:00,4006.524,4006.0814167856283,4005.8079999999945,4005.2072663270433,4002.323999999999,4004.1725549842627,4007.3235999999993,4005.9354803499828,4010.3065,4006.705072456339,4002.715500000001,4007.3946357095533,4006.0912727273508,4004.218142857185,4003.863356862744,0.5478371135909583,-0.40124463026474,0.9490817438556983,18.438392868183804,18.219419820839523,15.569226859111582,4002.3546696057324,54.76126596414701,51.24154117346578,49.97675086366695,85.12418553263858,87.04366983788434,-16.480446927375002,0.08319114226684743,0.20685911818483227,-0.47277271383463493,3.3299999999999272,55.145815626193404,4009.872359823073,4002.323999999999,3994.775640176925,0.754094935185439,0.003771988386284545,3.6904653933586826,3.892746357012975,0.09211977038757022,4011.1855059581703,4004.1725549842627,3997.159604010355,4008.52,3994.2,4001.3599999999997,375.3,378.3,401.8,0.9225482421358709,1172.0,-242.4,57.864151445548586,4002.908333847747,0,0,0,0,0,0,0,0,0,0,2.4100000000003092,0.06015735766919717,0.9699999999997999,0.02421271242286379,0.9700000000002547,0.47000000000025466,1,4008.52,3994.2,0.05890927970925093,0.2985402480180531,0.00018474966420489736,0.00018473260008737975,0.00037438291308877693,-1.1993484952160975,0.3299668494900264,0.00034602138677032373,-0.8318703331020595,-0.17115431287666844,0.0006309968949719742,-0.4413752097530125,0.46716234711551086,0.9906444310836563,14,0,3,45,11,4,2025,0,1,0,0,0,0,0,0,0,1,1,1,0,3,1,0,1,6,1,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.5877852522924731,0.8090169943749475,-0.5000000000000004,0.8660254037844384,845,0.5868055555555556,2,27,0,0,1,0,1,0,1,2,-0.10444444444444445,-0.2088888888888889,0.0111111111111111,-0.22,0.1634202338742243,0,1,1,0.0,0.5,4,0.1019550736961451,0.4078202947845804,0.5,-0.22,0.30031380373108923,2,1,1,0.5,0.25,5,0.13156405895691609,0.6578202947845804,0.5,-0.22,0.26837426399421976,3,1,1,0.6,0.2,10,0.037448696145124694,0.37448696145124694,0.5,-0.3,0.23591387781041576,4,3,3,0.4,0.3,0.0,-0.014987244897959214,0.0,0.0,0.18533860071806496,0.0,0.0,0.196343962585034,0.0,-0.0011410276231704972,0.05318302669552668,-0.0011410276231704972,4005.12,0
2025-11-03 14:10:00,XAUUSD,M5,4006.26,4008.56,4006.13,4007.16,361,0,5,2025-11-03 14:10:00,4006.6059999999998,4006.440944523752,4006.0449999999937,4005.5623088130355,4002.764499999999,4004.45707355719,4006.9307999999996,4005.9835007284146,4010.2434000000003,4006.7140809225502,4002.8201500000014,4007.3923010258763,4006.3370909091695,4004.678714285756,4003.8569411764697,0.6913978395614322,-0.18271613629950553,0.8741139758609378,18.21522120217867,20.178049977609717,14.818657806732194,4003.21781586093,57.0298483296301,52.71172847797578,51.03974615860284,83.21124871404174,84.92007665701432,-12.237762237762976,0.05917913298825184,0.2203408906173765,-0.48773219429820713,2.369999999999891,89.82226957043562,4010.3618955428387,4002.764499999999,3995.167104457159,0.7892767643342927,0.0037960742096318075,3.600432150975908,3.823091768583778,0.08984997232393785,4011.254729433707,4004.45707355719,3997.6594176806734,4008.56,3994.2,4001.38,371.0,375.75,400.76,0.9607451763140386,1533.0,-96.55,65.14578362105965,4002.9338405469443,0,0,0,-100,0,0,0,0,0,0,2.4299999999998363,0.06064145180127164,0.8999999999996362,0.02245979696342637,1.400000000000091,0.13000000000010914,1,4008.56,3994.2,0.03493746194312408,0.3234210762734714,0.0002496155919884391,0.0002495844431999316,0.0003524835695050933,-1.3795628714847876,0.5828535313364266,0.00034756499053484395,-0.8810141160879725,-0.14714728319549203,0.0006289467218138158,-0.43761492978235855,0.49913053156033144,1.1278084526128265,14,0,3,45,11,4,2025,0,1,0,0,0,0,0,0,0,1,1,1,0,3,1,0,1,6,1,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.5877852522924731,0.8090169943749475,-0.5000000000000004,0.8660254037844384,850,0.5902777777777778,2,27,0,0,1,0,1,0,1,2,-0.10444444444444445,-0.2088888888888889,0.0111111111111111,-0.22,0.1634202338742243,0,1,1,0.0,0.5,4,0.1019550736961451,0.4078202947845804,0.5,-0.22,0.30031380373108923,2,1,1,0.5,0.25,5,0.13156405895691609,0.6578202947845804,0.5,-0.22,0.26837426399421976,3,1,1,0.6,0.2,10,0.037448696145124694,0.37448696145124694,0.5,-0.3,0.23591387781041576,4,3,3,0.4,0.3,0.0,-0.03710260770975059,0.0,0.0,0.164698648904006,0.0,0.0,0.18061006235827665,0.0,0.0,0.04989038686181542,0.0011410276231704972,4009.32,1
2025-11-03 14:15:00,XAUUSD,M5,4007.17,4007.63,4005.9,4006.63,333,0,16,2025-11-03 14:15:00,4006.59,4006.503963015835,4006.0799999999936,4005.7564344833927,4003.1539999999995,4004.664018932696,4006.5489999999995,4006.008853641026,4010.1994,4006.712415953787,4002.9094000000014,4007.3847159410416,4006.4434545455333,4005.046857142899,4003.8451450980383,0.7537158118793741,0.004570253336270397,0.7491455585431037,17.89393885815857,19.458825046994363,14.764341448636243,4004.072565323181,55.44294329041814,51.8418307493442,50.4505022839554,83.86932953075126,84.06825459247712,-19.673802242608023,0.008736284034061015,0.19480649388321503,-0.47420088828830087,0.34999999999990905,65.83705025275492,4010.7052685031435,4003.1539999999995,3995.6027314968555,0.7301600054714861,0.003772659509548722,3.46682985447763,3.7234207319845516,0.08652732731691297,4011.127909221561,4004.664018932696,3998.200128643831,4008.56,3994.2,4001.38,364.4,374.15,399.62,0.8900173727114794,1200.0,14.4,58.4589990567837,4002.9540932431655,0,0,0,0,0,0,0,0,0,0,1.7300000000000182,0.04317843174937586,0.5399999999999636,0.013477660777260779,0.4600000000000364,0.7300000000000182,0,4008.56,3994.2,0.04817015796317195,0.31023578418771613,-0.00013226324878456985,-0.0001322719963393879,0.0003385538020449868,-1.1284604071544264,-0.011676377216392808,0.0003517304531039836,-0.7484220834288396,-0.4334757287033913,0.0006284877838437485,-0.4516711889176585,0.5181549426332434,0.8973288959423305,14,0,3,45,11,4,2025,0,1,0,0,0,0,0,0,0,1,1,1,0,3,1,0,1,6,1,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.5877852522924731,0.8090169943749475,-0.5000000000000004,0.8660254037844384,855,0.59375,2,27,0,0,1,0,1,0,1,2,-0.10444444444444445,-0.2088888888888889,0.0111111111111111,-0.22,0.1634202338742243,0,1,1,0.0,0.5,4,0.1019550736961451,0.4078202947845804,0.5,-0.22,0.30031380373108923,2,1,1,0.5,0.25,5,0.13156405895691609,0.6578202947845804,0.5,-0.22,0.26837426399421976,3,1,1,0.6,0.2,10,0.037448696145124694,0.37448696145124694,0.5,-0.3,0.23591387781041576,4,3,3,0.4,0.3,0.0,-0.059217970521541964,0.0,0.0,0.14405869708994706,0.0,0.0,0.16487616213151926,0.0,0.0,0.04659774702810415,0.0,4009.8,1
2025-11-03 14:20:00,XAUUSD,M5,4006.49,4006.68,4001.66,4006.32,401,0,14,2025-11-03 14:20:00,4006.3380000000006,4006.4426420105565,4006.327999999993,4005.8589009409575,4003.5695,4004.821731415296,4006.2438,4006.021055459025,4010.183,4006.7046453408407,4002.9501000000005,4007.3741217525735,4006.48709090917,4005.348380952423,4003.836164705881,0.7692217353546766,0.15750054973995167,0.611721185614725,17.38742682306214,17.508622108849984,21.749597414001194,4008.56,54.487908120275996,51.32167087180902,50.09966841428195,81.69682963590695,82.92580262689991,-22.997946611907924,0.061940537084392844,0.20785340707001332,-0.37945285186418154,2.480000000000018,-36.45324020179154,4010.8526077835418,4003.5695,3996.2863922164584,0.6888273578907931,0.003638307157421251,3.577770579157798,3.785162601890048,0.08930316547749051,4011.6432326752747,4004.821731415296,3998.0002301553177,4008.56,3994.2,4001.38,366.0,376.0,399.4,1.0664893617021276,799.0,123.5,50.94753480090301,4002.9664621572465,100,100,0,0,0,0,0,0,0,0,5.019999999999982,0.12530202280396927,0.169999999999618,0.004243295592953583,0.19000000000005457,4.660000000000309,0,4008.56,3994.2,0.05591165957786152,0.3025220152159674,-7.737175631394866e-05,-7.737474966268763e-05,0.00026436684220891934,-1.367487814112913,2.040519064102265,0.0003469624739669455,-0.8100204936004551,-0.22546562627862313,0.0006138803652556954,-0.5067856399559435,0.8224622292926574,0.736184569520168,14,0,3,45,11,4,2025,0,1,0,0,0,0,0,0,0,1,1,1,0,3,1,0,1,6,1,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.5877852522924731,0.8090169943749475,-0.5000000000000004,0.8660254037844384,860,0.5972222222222222,2,27,0,0,1,0,1,0,1,2,-0.10444444444444445,-0.2088888888888889,0.0111111111111111,-0.22,0.1634202338742243,0,1,1,0.0,0.5,4,0.1019550736961451,0.4078202947845804,0.5,-0.22,0.30031380373108923,2,1,1,0.5,0.25,5,0.13156405895691609,0.6578202947845804,0.5,-0.22,0.26837426399421976,3,1,1,0.6,0.2,10,0.037448696145124694,0.37448696145124694,0.5,-0.3,0.23591387781041576,4,3,3,0.4,0.3,0.0,-0.08133333333333334,0.0,0.0,0.1234187452758881,0.0,0.0,0.1491422619047619,0.0,0.0,0.043305107194392886,0.0,4008.25,1
2025-11-03 14:25:00,XAUUSD,M5,4006.6,4006.62,4004.51,4005.12,327,0,17,2025-11-03 14:25:00,4006.2780000000007,4006.001761340371,4006.3309999999933,4005.724555315329,4004.0184999999997,4004.8501379471727,4005.9516,4005.985719950828,4010.1007,4006.6732662251807,4002.9706000000006,4007.3516926804086,4006.2674545455343,4005.49604761909,4003.7920941176453,0.6768776955095746,0.26137597889387626,0.4155017166156983,16.917094219044024,16.748802703016135,20.80573295216678,4008.422,50.83734247073222,49.310696623357146,48.73907878897338,70.94210355129734,78.83608757265178,-44.5019404915918,0.0007490468378890114,0.22471685176195244,-0.3634572471285402,0.02999999999974534,-25.935596170604214,4010.4743942824207,4004.0184999999997,3997.5626057175787,0.5853096373495094,0.0032247075194188107,3.472929823503646,3.705392954180983,0.08671225390259583,4011.4114890811534,4004.8501379471727,3998.288786813192,4008.56,3994.2,4001.38,359.1,371.6,397.42,0.879978471474704,472.0,237.0,50.16419848367703,4002.979183722077,0,0,0,0,0,0,0,0,0,0,2.1099999999996726,0.05268256631510848,1.4800000000000182,0.036952700543305024,0.01999999999998181,0.6099999999996726,0,4008.56,3994.2,0.08589006072227685,0.27265100671141124,-0.0002995267477385877,-0.0002995716148343803,0.0002707260757226321,-0.8503203027957633,0.18111689715632348,0.00033418061593949966,-0.8006825953374933,-0.05928348179824806,0.0006122480508071469,-0.523018103981257,0.8740044829887915,0.33259819629259924,14,0,3,45,11,4,2025,0,1,0,0,0,0,0,0,0,1,1,1,0,3,1,0,1,6,1,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.5877852522924731,0.8090169943749475,-0.5000000000000004,0.8660254037844384,865,0.6006944444444444,2,27,0,0,1,0,1,0,1,2,-0.10444444444444445,-0.2088888888888889,0.0111111111111111,-0.22,0.1634202338742243,0,1,1,0.0,0.5,4,0.1019550736961451,0.4078202947845804,0.5,-0.22,0.30031380373108923,2,1,1,0.5,0.25,5,0.13156405895691609,0.6578202947845804,0.5,-0.22,0.26837426399421976,3,1,1,0.6,0.2,10,0.037448696145124694,0.37448696145124694,0.5,-0.3,0.23591387781041576,4,3,3,0.4,0.3,0.0,-0.0928888888888889,0.0,0.0,0.11268690948601659,0.0,0.0,0.14035316043083898,0.0,0.0,0.040605107194392885,0.0,4011.99,1
2025-11-03 14:30:00,XAUUSD,M5,4005.15,4010.58,4003.7,4009.32,394,0,16,2025-11-03 14:30:00,4006.9100000000008,4007.107840893581,4006.7169999999933,4006.3782725307237,4004.6340000000005,4005.275839095061,4005.8068,4006.1164760311876,4010.0963,4006.725676794979,4003.0240500000004,4007.3712778278673,4006.8109090909893,4006.000952380995,4003.9241882352926,0.931857405653318,0.3954722642457646,0.5363851414075533,16.435603687627886,22.145276988102054,18.054460533276178,4001.66,60.74931329430141,55.691175740874584,53.33859762942391,72.7915174527954,75.1434835466665,-14.125560538113826,0.09636845705611741,0.30798021521087904,-0.180253749477155,3.8600000000001273,136.868963003452,4010.630713763436,4004.6340000000005,3998.637286236565,0.8907139964368791,0.0029948873047750723,3.716291978967679,3.856564718267608,0.09269132867837136,4012.557055115644,4005.275839095061,3997.9946230744786,4010.58,3994.2,4002.39,362.1,374.75,397.42,1.0513675783855905,866.0,353.65,50.071851608636585,4003.0095690203834,0,0,0,0,0,0,0,0,0,0,6.880000000000109,0.17160017160017432,4.170000000000073,0.10400766214719885,1.2599999999997635,1.4500000000002728,1,4010.58,3994.2,0.031426775612816225,0.3771213073538741,0.0010486577181207934,0.0010481082607108592,0.00042919045947982905,0.9557129681367413,2.202290959022132,0.0003942348720592341,-0.057896797463441875,0.49460861949524526,0.0006234320922208829,-0.5238913297478657,0.901656585805291,1.5232835875243096,14,0,3,45,11,4,2025,0,1,0,0,0,0,0,0,0,1,1,1,0,3,1,0,1,6,1,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.5877852522924731,0.8090169943749475,-0.5000000000000004,0.8660254037844384,870,0.6041666666666666,2,27,0,0,1,0,1,0,1,2,-0.10444444444444445,-0.2088888888888889,0.0111111111111111,-0.22,0.1634202338742243,0,1,1,0.0,0.5,4,0.1019550736961451,0.4078202947845804,0.5,-0.22,0.30031380373108923,2,1,1,0.5,0.25,5,0.13156405895691609,0.6578202947845804,0.5,-0.22,0.26837426399421976,3,1,1,0.6,0.2,10,0.037448696145124694,0.37448696145124694,0.5,-0.3,0.23591387781041576,4,3,3,0.4,0.3,0.0,-0.10444444444444445,0.0,0.0,0.1019550736961451,0.0,0.0,0.13156405895691609,0.0,0.0,0.0379051071943929,0.0,4011.4,1
2025-11-03 14:35:00,XAUUSD,M5,4009.27,4011.12,4007.82,4009.8,394,0,8,2025-11-03 14:35:00,4007.4380000000006,4008.0052272623875,4007.0219999999936,4007.000404797865,4005.1715000000004,4005.706711562198,4005.7142,4006.260927951533,4010.1416,4006.786554482207,4003.0846000000006,4007.3954442176396,4007.371454545535,4006.4929523809947,4004.080784313724,1.1592989745054183,0.5482376062976954,0.6110613682077229,16.162073491069375,21.77560540833504,16.900078692430693,4001.8383999999996,61.699706656893426,56.35049765609422,53.82959133911337,75.80633686606808,73.1799859567202,-13.953488372089893,0.07612154489300416,0.2688138432877851,-0.11533393283728044,3.050000000000182,202.1239997008248,4010.9944074332357,4005.1715000000004,3999.348592566765,0.8974389128686652,0.0029076944311799313,3.6865568376128253,3.830061636445328,0.09193867119589069,4012.9198059807222,4005.706711562198,3998.493617143674,4011.12,3994.2,4002.66,365.2,377.4,396.36,1.0439851616322204,1260.0,472.95,50.0272649100037,4003.050164761354,0,0,0,0,0,0,0,0,0,0,3.299999999999727,0.0822983689959531,0.5300000000002001,0.013217616838750062,1.319999999999709,1.449999999999818,1,4011.12,3994.2,0.0329193475983767,0.38904683525363765,0.00011972104995350286,0.00011971388396054297,0.0004220809641113769,1.163548436078102,2.959981535973139,0.00038521438482904855,0.06070552289418393,0.8269396168076578,0.0006196778669434571,-0.5879078955378616,1.0430787414184326,1.549502138789765,14,0,3,45,11,4,2025,0,1,0,0,0,0,0,0,0,1,1,1,0,3,1,0,1,6,1,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.5877852522924731,0.8090169943749475,-0.5000000000000004,0.8660254037844384,875,0.6076388888888888,2,27,0,0,1,0,1,0,1,2,-0.11,-0.22,0.0,-0.22,0.15556349186104046,0,1,1,0.0,0.5,5,0.08156405895691607,0.4078202947845804,0.5,-0.22,0.26404592961084183,2,1,2,0.4,0.2,6,0.10963671579743006,0.6578202947845804,0.5,-0.22,0.245976923161004,3,1,2,0.5,0.16666666666666666,11,0.034044269222840644,0.37448696145124705,0.5,-0.3,0.22409219825454413,4,3,4,0.36363636363636365,0.2727272727272727,-0.00555555555555555,-0.10500000000000001,-0.00555555555555555,-0.020391014739229024,0.09991597222222219,-0.020391014739229024,-0.021927343159486024,0.12937132464096748,-0.021927343159486024,-0.00340442692228405,0.03745056173984744,-0.00340442692228405,4013.12,1
